id_team_h,id_team_v,pts_h,pts_v,w_h,w_v
3,2,105,123,0,1
16,18,98,96,1,0
6,1,100,98,1,0
9,22,105,89,1,0
3,18,97,73,1,0
11,3,105,88,1,0
25,30,105,84,1,0
27,8,103,118,0,1
5,9,94,117,0,1
26,1,116,92,1,0
1,18,90,92,0,1
30,15,104,111,0,1
1,2,122,116,1,0
30,17,100,84,1,0
13,15,111,119,0,1
28,2,94,106,0,1
13,15,103,97,1,0
9,19,115,135,0,1
10,19,88,77,1,0
22,8,106,104,1,0
4,26,119,111,1,0
5,17,120,102,1,0
17,29,103,94,1,0
13,16,97,104,0,1
19,13,95,87,1,0
3,17,86,97,0,1
5,28,98,96,1,0
1,10,108,88,1,0
1,30,117,129,0,1
11,29,128,111,1,0
22,18,102,98,1,0
16,13,87,95,0,1
22,24,101,98,1,0
21,13,107,97,1,0
11,1,113,106,1,0
11,16,117,104,1,0
7,10,129,114,1,0
28,2,91,112,0,1
7,9,97,98,0,1
9,6,112,102,1,0
2,7,107,109,0,1
6,18,108,102,1,0
7,6,88,102,0,1
21,29,105,99,1,0
7,19,105,98,1,0
29,13,110,119,0,1
1,7,106,98,1,0
1,16,122,111,1,0
10,21,80,82,0,1
17,18,93,86,1,0
27,14,135,110,1,0
25,22,118,112,1,0
20,30,121,124,0,1
28,2,100,102,0,1
18,27,90,104,0,1
20,23,106,103,1,0
11,2,125,99,1,0
29,7,98,88,1,0
18,9,83,91,0,1
20,19,84,80,1,0
29,13,85,91,0,1
9,28,103,104,0,1
6,7,140,141,0,1
11,29,105,97,1,0
6,8,107,93,1,0
20,23,103,93,1,0
28,27,82,93,0,1
19,7,123,104,1,0
15,29,100,105,0,1
12,11,89,100,0,1
11,17,103,94,1,0
12,30,96,92,1,0
29,13,108,115,0,1
17,12,110,100,1,0
27,7,116,102,1,0
13,26,92,110,0,1
1,17,76,93,0,1
5,17,108,111,0,1
14,21,94,106,0,1
16,22,103,90,1,0
13,2,128,129,0,1
16,13,136,134,1,0
10,25,99,123,0,1
10,3,121,126,0,1
23,9,100,87,1,0
8,4,112,85,1,0
2,8,102,99,1,0
9,26,101,103,0,1
17,26,93,98,0,1
23,10,97,88,1,0
21,9,107,103,1,0
20,24,116,124,0,1
10,9,77,74,1,0
7,21,111,128,0,1
10,9,99,121,0,1
2,16,122,117,1,0
26,28,129,87,1,0
24,27,101,94,1,0
30,19,109,93,1,0
11,27,111,114,0,1
11,21,119,127,0,1
22,6,90,91,0,1
11,2,124,114,1,0
12,13,98,113,0,1
21,8,116,88,1,0
29,18,90,105,0,1
2,12,70,65,1,0
20,16,118,133,0,1
27,23,80,83,0,1
5,22,89,108,0,1
9,19,101,106,0,1
28,24,104,95,1,0
3,8,91,99,0,1
25,16,102,96,1,0
3,13,113,116,0,1
13,15,94,86,1,0
9,22,74,101,0,1
25,2,120,124,0,1
16,18,96,103,0,1
21,29,114,103,1,0
6,26,92,105,0,1
10,20,103,123,0,1
10,28,94,103,0,1
23,9,99,101,0,1
30,18,107,103,1,0
27,26,86,70,1,0
28,19,107,99,1,0
10,18,100,105,0,1
18,28,119,115,1,0
29,27,104,102,1,0
5,15,105,80,1,0
5,2,112,113,0,1
16,28,98,94,1,0
2,29,72,87,0,1
20,19,83,103,0,1
21,14,85,78,1,0
28,2,109,103,1,0
11,2,91,105,0,1
29,12,107,84,1,0
26,30,128,106,1,0
8,1,92,88,1,0
26,9,109,91,1,0
11,17,118,119,0,1
19,25,78,99,0,1
12,29,88,84,1,0
12,6,89,91,0,1
14,9,86,92,0,1
14,20,77,92,0,1
29,1,102,97,1,0
5,11,134,124,1,0
11,5,87,88,0,1
7,11,123,124,0,1
30,24,94,116,0,1
3,16,99,94,1,0
2,13,124,109,1,0
27,7,91,84,1,0
16,2,93,81,1,0
24,22,106,101,1,0
19,1,92,84,1,0
13,20,118,94,1,0
29,11,119,125,0,1
28,21,83,79,1,0
22,5,93,111,0,1
1,13,116,131,0,1
1,7,104,106,0,1
11,9,116,97,1,0
6,8,105,100,1,0
18,2,122,117,1,0
13,16,134,101,1,0
19,3,86,79,1,0
5,12,87,92,0,1
21,1,97,109,0,1
9,21,89,85,1,0
9,20,99,104,0,1
8,19,119,97,1,0
30,13,112,113,0,1
11,20,96,82,1,0
21,20,106,92,1,0
2,21,128,127,1,0
25,27,98,85,1,0
25,8,85,78,1,0
30,5,99,120,0,1
13,20,122,108,1,0
14,16,76,87,0,1
26,23,92,98,0,1
30,16,98,100,0,1
1,2,105,95,1,0
17,16,118,106,1,0
2,11,119,105,1,0
4,25,104,127,0,1
15,7,105,102,1,0
13,29,99,103,0,1
2,16,103,73,1,0
2,3,96,110,0,1
10,13,109,85,1,0
8,23,134,136,0,1
29,6,100,94,1,0
26,6,87,90,0,1
12,8,122,105,1,0
26,24,90,104,0,1
16,29,99,104,0,1
7,14,114,105,1,0
11,22,93,90,1,0
11,1,86,91,0,1
29,27,91,84,1,0
1,5,99,100,0,1
26,14,101,89,1,0
14,1,86,94,0,1
16,25,88,92,0,1
16,5,96,101,0,1
12,29,129,105,1,0
22,7,100,97,1,0
15,21,109,128,0,1
1,5,91,94,0,1
8,10,105,103,1,0
27,3,90,94,0,1
23,6,89,87,1,0
2,25,116,103,1,0
9,3,113,108,1,0
7,6,88,97,0,1
19,12,102,112,0,1
21,16,116,113,1,0
26,23,100,89,1,0
25,7,114,110,1,0
19,15,121,95,1,0
14,29,111,100,1,0
28,16,100,113,0,1
10,28,109,92,1,0
11,5,116,109,1,0
28,9,115,97,1,0
19,2,92,102,0,1
10,22,119,109,1,0
6,11,102,87,1,0
8,10,107,92,1,0
19,28,123,98,1,0
5,1,126,107,1,0
13,28,85,81,1,0
10,6,105,96,1,0
21,5,116,105,1,0
29,2,92,94,0,1
6,10,108,82,1,0
6,29,122,113,1,0
22,6,110,97,1,0
10,6,95,100,0,1
16,25,93,105,0,1
12,22,106,98,1,0
13,9,106,96,1,0
20,3,90,103,0,1
8,12,110,111,0,1
26,10,99,82,1,0
29,28,95,84,1,0
12,21,87,101,0,1
28,6,94,104,0,1
3,13,121,126,0,1
11,10,99,92,1,0
13,1,106,95,1,0
28,17,115,114,1,0
10,26,91,94,0,1
9,17,104,118,0,1
9,28,115,123,0,1
29,13,87,89,0,1
18,27,101,92,1,0
26,9,101,91,1,0
2,16,106,96,1,0
10,21,123,112,1,0
13,5,94,97,0,1
5,10,89,103,0,1
24,14,109,92,1,0
17,1,96,84,1,0
29,25,74,66,1,0
3,26,109,100,1,0
28,29,103,92,1,0
20,29,109,116,0,1
17,2,119,111,1,0
20,21,132,128,1,0
22,30,91,98,0,1
19,29,95,107,0,1
22,26,104,101,1,0
13,24,81,82,0,1
29,5,103,110,0,1
22,10,101,105,0,1
18,30,99,90,1,0
5,16,117,114,1,0
28,2,115,116,0,1
11,22,104,102,1,0
5,30,82,83,0,1
6,12,89,92,0,1
6,1,90,68,1,0
3,18,90,83,1,0
5,1,108,101,1,0
17,18,115,123,0,1
9,5,89,94,0,1
2,12,97,102,0,1
9,15,102,98,1,0
22,28,84,97,0,1
29,18,89,108,0,1
11,23,80,98,0,1
13,27,102,99,1,0
3,18,108,99,1,0
18,9,82,102,0,1
19,18,111,120,0,1
26,9,117,126,0,1
7,9,132,125,1,0
20,30,95,103,0,1
21,19,93,104,0,1
16,17,97,108,0,1
8,18,94,102,0,1
11,20,121,110,1,0
8,29,105,97,1,0
21,5,100,88,1,0
22,27,114,97,1,0
20,7,132,117,1,0
25,12,105,111,0,1
6,26,101,77,1,0
20,5,95,82,1,0
29,16,122,111,1,0
21,17,88,103,0,1
16,8,71,90,0,1
24,21,106,92,1,0
28,18,95,98,0,1
7,3,90,83,1,0
10,2,107,104,1,0
16,13,110,97,1,0
19,13,121,109,1,0
11,2,122,113,1,0
12,21,93,91,1,0
7,23,106,96,1,0
22,12,94,90,1,0
9,6,92,99,0,1
20,8,104,93,1,0
11,28,117,97,1,0
18,16,92,107,0,1
21,20,101,84,1,0
16,28,83,95,0,1
11,20,112,110,1,0
14,12,89,87,1,0
1,17,112,107,1,0
29,9,116,107,1,0
3,1,115,107,1,0
11,26,100,96,1,0
9,22,89,86,1,0
9,26,101,85,1,0
18,20,85,81,1,0
6,18,109,103,1,0
29,21,107,131,0,1
2,15,120,95,1,0
1,19,113,121,0,1
2,30,90,87,1,0
30,29,98,86,1,0
29,13,101,114,0,1
14,13,91,92,0,1
8,27,115,109,1,0
29,25,92,105,0,1
7,28,125,111,1,0
10,11,95,113,0,1
14,20,107,96,1,0
3,25,91,82,1,0
29,18,123,104,1,0
18,27,103,112,0,1
5,18,83,82,1,0
20,9,126,120,1,0
2,28,103,88,1,0
19,10,105,91,1,0
5,29,95,107,0,1
7,22,110,114,0,1
28,16,87,85,1,0
17,2,84,82,1,0
1,29,112,103,1,0
5,16,102,120,0,1
5,14,107,93,1,0
17,14,100,92,1,0
16,22,92,78,1,0
13,10,98,82,1,0
22,17,97,104,0,1
28,18,146,114,1,0
22,11,108,116,0,1
1,28,114,97,1,0
5,2,109,104,1,0
21,11,101,90,1,0
21,11,97,82,1,0
27,8,123,107,1,0
16,29,109,102,1,0
19,29,105,89,1,0
15,5,93,89,1,0
11,16,108,118,0,1
16,11,99,105,0,1
5,29,121,105,1,0
14,5,121,117,1,0
16,12,91,87,1,0
11,7,91,107,0,1
16,29,95,85,1,0
12,7,103,98,1,0
10,5,130,127,1,0
7,22,95,79,1,0
23,19,92,83,1,0
3,29,119,131,0,1
11,14,119,115,1,0
25,28,106,89,1,0
4,13,131,126,1,0
14,6,111,98,1,0
5,7,91,124,0,1
15,7,135,130,1,0
25,6,101,93,1,0
2,28,113,121,0,1
3,19,95,87,1,0
16,3,89,80,1,0
1,18,98,116,0,1
16,22,80,88,0,1
19,9,79,88,0,1
12,22,108,96,1,0
27,10,88,99,0,1
1,13,93,83,1,0
2,27,116,96,1,0
16,3,112,88,1,0
1,5,111,122,0,1
27,18,111,121,0,1
17,1,121,87,1,0
11,9,137,115,1,0
14,12,82,103,0,1
9,12,73,76,0,1
23,6,94,80,1,0
6,23,89,107,0,1
11,9,120,112,1,0
7,9,119,102,1,0
2,30,108,100,1,0
27,30,99,104,0,1
29,20,118,115,1,0
27,29,90,78,1,0
2,9,114,119,0,1
6,8,105,99,1,0
12,26,103,102,1,0
3,5,117,121,0,1
25,21,114,81,1,0
29,12,107,118,0,1
3,13,107,111,0,1
11,16,78,79,0,1
12,29,105,96,1,0
21,7,104,76,1,0
9,1,113,107,1,0
22,30,119,83,1,0
5,20,118,105,1,0
24,22,126,96,1,0
1,18,121,129,0,1
13,28,96,111,0,1
11,5,101,108,0,1
5,9,92,111,0,1
13,29,76,81,0,1
28,1,114,98,1,0
20,6,110,111,0,1
18,12,95,97,0,1
13,27,100,94,1,0
5,21,100,109,0,1
20,14,113,101,1,0
25,19,100,85,1,0
13,21,142,117,1,0
18,29,114,88,1,0
29,16,112,118,0,1
20,8,93,78,1,0
23,12,98,85,1,0
21,7,107,99,1,0
30,1,107,92,1,0
29,2,102,108,0,1
16,19,100,84,1,0
16,18,98,96,1,0
26,7,98,94,1,0
13,2,104,98,1,0
5,1,94,86,1,0
21,7,127,136,0,1
9,13,103,89,1,0
26,8,127,108,1,0
3,20,107,85,1,0
10,7,81,87,0,1
19,3,94,79,1,0
25,10,106,117,0,1
16,21,113,102,1,0
13,29,118,99,1,0
14,23,93,108,0,1
28,2,135,107,1,0
29,1,119,120,0,1
16,2,100,108,0,1
8,9,93,100,0,1
3,21,121,102,1,0
5,3,87,95,0,1
15,5,104,87,1,0
26,24,90,94,0,1
14,1,108,103,1,0
9,20,118,100,1,0
6,11,92,103,0,1
2,7,105,100,1,0
11,18,96,84,1,0
20,7,126,130,0,1
14,11,112,101,1,0
14,12,119,111,1,0
22,30,135,120,1,0
6,7,105,98,1,0
8,22,111,99,1,0
20,11,96,107,0,1
25,18,101,108,0,1
3,28,114,107,1,0
20,22,107,80,1,0
20,15,112,104,1,0
19,18,93,92,1,0
10,22,103,96,1,0
3,16,94,127,0,1
11,29,97,108,0,1
12,5,93,79,1,0
8,28,109,118,0,1
26,28,97,109,0,1
16,2,113,112,1,0
29,18,115,100,1,0
8,29,109,95,1,0
20,28,132,140,0,1
19,3,101,102,0,1
11,18,115,112,1,0
6,5,90,101,0,1
26,21,99,111,0,1
29,23,89,100,0,1
12,7,113,116,0,1
14,6,86,106,0,1
25,9,101,88,1,0
21,19,89,85,1,0
9,6,90,69,1,0
13,28,92,100,0,1
23,27,95,82,1,0
9,1,105,97,1,0
11,21,108,114,0,1
10,12,101,97,1,0
11,2,122,117,1,0
19,5,98,82,1,0
26,19,112,95,1,0
1,16,94,96,0,1
13,9,118,108,1,0
13,16,113,103,1,0
9,10,116,110,1,0
5,1,100,102,0,1
18,29,114,107,1,0
11,23,98,88,1,0
16,20,105,97,1,0
7,20,110,80,1,0
20,9,112,115,0,1
6,7,116,109,1,0
2,29,128,109,1,0
16,28,101,89,1,0
27,8,84,107,0,1
2,7,102,94,1,0
12,18,65,87,0,1
13,30,95,98,0,1
12,18,113,112,1,0
2,3,105,98,1,0
22,19,118,109,1,0
6,12,94,105,0,1
3,9,116,106,1,0
20,7,103,92,1,0
3,13,100,91,1,0
2,3,110,108,1,0
3,1,93,88,1,0
6,16,96,100,0,1
12,25,104,89,1,0
29,19,104,95,1,0
6,21,121,112,1,0
5,26,103,98,1,0
22,9,96,83,1,0
23,10,120,107,1,0
5,16,98,89,1,0
30,21,124,94,1,0
25,12,102,111,0,1
28,9,91,103,0,1
28,17,104,93,1,0
21,11,112,104,1,0
5,1,113,103,1,0
21,6,132,106,1,0
20,10,98,91,1,0
9,11,103,113,0,1
14,3,110,105,1,0
11,7,130,146,0,1
11,29,117,111,1,0
20,10,125,112,1,0
20,6,126,104,1,0
7,23,88,98,0,1
25,3,105,98,1,0
1,5,87,88,0,1
29,2,100,105,0,1
22,18,105,98,1,0
14,26,93,86,1,0
9,18,125,105,1,0
2,25,91,79,1,0
26,5,105,100,1,0
16,13,97,92,1,0
11,29,114,90,1,0
7,20,96,110,0,1
1,20,108,101,1,0
10,23,113,110,1,0
2,5,111,108,1,0
20,18,116,107,1,0
14,21,120,103,1,0
3,12,108,94,1,0
26,9,76,106,0,1
18,29,77,96,0,1
22,3,105,100,1,0
21,1,103,107,0,1
9,8,131,112,1,0
3,21,86,74,1,0
23,6,88,83,1,0
1,18,100,110,0,1
28,18,103,90,1,0
13,4,103,92,1,0
2,11,128,129,0,1
29,22,115,108,1,0
22,28,117,111,1,0
26,23,93,90,1,0
17,14,96,128,0,1
9,6,120,104,1,0
29,12,80,91,0,1
29,13,109,107,1,0
11,23,94,96,0,1
9,3,134,106,1,0
2,29,100,96,1,0
19,2,98,105,0,1
22,25,103,88,1,0
25,13,107,110,0,1
10,30,112,85,1,0
18,28,93,95,0,1
6,15,113,109,1,0
18,16,101,113,0,1
1,28,138,124,1,0
29,10,101,111,0,1
19,30,86,84,1,0
27,30,130,114,1,0
1,11,119,126,0,1
8,22,126,113,1,0
1,29,89,94,0,1
9,3,117,114,1,0
17,7,113,121,0,1
3,1,81,92,0,1
9,11,104,113,0,1
18,25,91,104,0,1
21,30,115,98,1,0
11,7,146,148,0,1
27,3,111,109,1,0
26,20,105,107,0,1
14,28,104,88,1,0
21,5,99,100,0,1
19,22,114,107,1,0
30,24,90,109,0,1
7,20,121,95,1,0
22,14,121,110,1,0
11,13,105,92,1,0
11,6,90,92,0,1
24,30,84,81,1,0
5,2,97,104,0,1
11,21,80,91,0,1
20,10,114,68,1,0
29,5,101,107,0,1
13,1,93,109,0,1
13,3,104,92,1,0
25,7,114,122,0,1
10,12,107,100,1,0
16,21,92,91,1,0
27,30,98,80,1,0
7,18,110,112,0,1
27,17,99,101,0,1
1,14,84,94,0,1
9,28,113,107,1,0
29,11,92,121,0,1
21,8,129,107,1,0
27,5,107,85,1,0
29,16,101,104,0,1
25,16,70,68,1,0
20,1,135,115,1,0
6,21,133,142,0,1
14,2,78,95,0,1
19,18,77,87,0,1
11,1,105,103,1,0
29,2,104,92,1,0
10,11,83,81,1,0
8,2,101,87,1,0
6,20,75,89,0,1
25,15,116,112,1,0
9,20,101,108,0,1
6,28,127,93,1,0
13,19,104,88,1,0
27,21,104,83,1,0
11,29,93,85,1,0
3,5,78,84,0,1
29,28,102,74,1,0
7,11,115,121,0,1
4,27,118,109,1,0
10,5,89,118,0,1
1,11,108,106,1,0
9,17,89,78,1,0
17,9,83,74,1,0
16,5,93,85,1,0
16,3,92,84,1,0
10,23,91,79,1,0
23,29,80,77,1,0
17,21,98,115,0,1
2,18,97,108,0,1
3,21,112,111,1,0
1,25,103,104,0,1
7,1,126,102,1,0
19,29,91,101,0,1
13,7,117,100,1,0
28,1,97,90,1,0
3,28,115,127,0,1
21,24,111,104,1,0
16,8,111,125,0,1
24,9,106,136,0,1
21,7,97,93,1,0
9,12,66,86,0,1
11,9,107,102,1,0
11,17,103,113,0,1
29,2,103,128,0,1
10,22,104,106,0,1
11,6,120,115,1,0
7,16,126,119,1,0
15,21,125,127,0,1
20,13,122,116,1,0
14,20,82,73,1,0
3,18,99,91,1,0
11,29,120,116,1,0
9,21,93,91,1,0
11,10,109,114,0,1
5,18,96,95,1,0
22,9,109,100,1,0
18,5,85,83,1,0
28,13,95,99,0,1
9,12,97,121,0,1
21,24,83,87,0,1
2,16,103,91,1,0
13,5,88,85,1,0
17,18,98,97,1,0
21,16,116,120,0,1
17,30,102,104,0,1
19,24,109,116,0,1
26,22,101,94,1,0
16,15,85,88,0,1
12,28,112,106,1,0
26,9,101,82,1,0
7,27,111,108,1,0
16,28,108,116,0,1
18,28,108,81,1,0
25,12,101,113,0,1
6,19,104,92,1,0
19,11,98,112,0,1
19,2,103,113,0,1
28,13,111,107,1,0
8,24,103,65,1,0
16,5,116,104,1,0
17,5,106,122,0,1
5,13,105,114,0,1
4,10,111,103,1,0
26,11,111,103,1,0
24,21,94,98,0,1
22,8,92,101,0,1
27,14,102,98,1,0
28,3,119,111,1,0
17,21,111,104,1,0
24,16,116,105,1,0
13,16,107,113,0,1
11,21,137,109,1,0
22,1,94,100,0,1
21,9,120,82,1,0
10,1,96,82,1,0
29,8,99,93,1,0
28,17,117,109,1,0
3,30,90,79,1,0
21,10,97,87,1,0
8,21,116,105,1,0
16,29,127,106,1,0
6,19,109,91,1,0
7,12,98,105,0,1
12,24,103,97,1,0
20,17,92,93,0,1
6,22,96,125,0,1
7,17,101,74,1,0
20,26,74,82,0,1
1,9,104,120,0,1
8,7,133,126,1,0
2,14,122,104,1,0
2,28,118,114,1,0
22,23,79,99,0,1
5,25,75,98,0,1
7,18,123,106,1,0
12,19,99,93,1,0
21,16,105,103,1,0
11,14,114,81,1,0
22,17,96,82,1,0
21,14,111,81,1,0
23,10,92,70,1,0
1,17,96,99,0,1
12,25,102,97,1,0
8,26,84,105,0,1
8,12,96,110,0,1
27,9,121,110,1,0
5,28,112,94,1,0
5,1,101,116,0,1
23,26,87,101,0,1
13,18,105,87,1,0
14,26,111,100,1,0
28,13,117,105,1,0
2,3,117,104,1,0
7,21,94,92,1,0
5,14,111,100,1,0
13,7,111,120,0,1
16,14,88,106,0,1
23,13,98,100,0,1
21,13,104,97,1,0
21,3,95,75,1,0
24,21,106,117,0,1
1,7,116,98,1,0
10,6,81,101,0,1
11,20,108,114,0,1
29,13,102,98,1,0
25,23,97,94,1,0
30,28,108,104,1,0
4,6,120,128,0,1
19,3,132,130,1,0
10,28,93,105,0,1
18,14,101,110,0,1
21,6,106,104,1,0
5,19,114,107,1,0
21,23,79,93,0,1
8,4,106,102,1,0
2,1,106,101,1,0
6,21,93,100,0,1
20,11,110,103,1,0
20,3,111,119,0,1
11,2,132,113,1,0
13,3,103,111,0,1
18,13,120,124,0,1
10,1,94,112,0,1
13,28,121,101,1,0
2,28,104,72,1,0
28,20,122,125,0,1
3,5,71,87,0,1
19,6,93,95,0,1
10,11,83,98,0,1
18,16,96,101,0,1
2,26,94,110,0,1
14,22,105,109,0,1
9,20,112,109,1,0
11,17,96,93,1,0
30,17,85,90,0,1
6,8,116,91,1,0
11,14,110,109,1,0
10,7,119,118,1,0
17,20,122,100,1,0
23,14,93,100,0,1
15,19,122,97,1,0
29,30,117,116,1,0
15,9,110,105,1,0
3,29,110,103,1,0
28,9,103,109,0,1
13,21,116,96,1,0
5,28,125,143,0,1
21,11,105,104,1,0
8,14,108,99,1,0
12,29,88,85,1,0
1,17,96,84,1,0
11,6,131,96,1,0
27,7,116,108,1,0
26,11,105,101,1,0
28,16,75,79,0,1
10,6,113,131,0,1
6,16,104,102,1,0
12,2,117,97,1,0
9,21,102,84,1,0
15,12,106,109,0,1
24,20,127,96,1,0
9,27,100,102,0,1
11,2,119,120,0,1
3,16,119,111,1,0
22,14,101,111,0,1
8,13,121,112,1,0
9,28,99,89,1,0
26,10,108,79,1,0
28,3,96,95,1,0
5,3,98,79,1,0
25,20,113,121,0,1
17,30,108,92,1,0
12,23,100,117,0,1
10,9,105,109,0,1
8,10,106,125,0,1
3,29,96,106,0,1
29,25,64,94,0,1
5,10,96,107,0,1
23,8,101,95,1,0
23,18,100,111,0,1
24,28,126,115,1,0
23,7,119,109,1,0
18,5,97,92,1,0
25,13,99,105,0,1
29,6,93,89,1,0
26,25,87,100,0,1
17,8,100,95,1,0
1,12,80,91,0,1
6,16,90,103,0,1
6,21,133,117,1,0
7,21,82,81,1,0
3,18,114,119,0,1
28,20,108,98,1,0
18,1,101,107,0,1
1,12,73,107,0,1
23,25,104,95,1,0
30,19,103,84,1,0
17,25,129,108,1,0
24,7,101,84,1,0
11,13,116,124,0,1
6,11,92,102,0,1
29,3,108,106,1,0
11,29,128,118,1,0
22,21,112,93,1,0
22,7,98,77,1,0
23,7,107,103,1,0
16,1,111,106,1,0
30,1,96,102,0,1
9,3,102,107,0,1
7,10,121,100,1,0
30,13,102,92,1,0
27,10,119,121,0,1
29,16,107,120,0,1
28,17,98,80,1,0
5,13,116,110,1,0
29,2,92,86,1,0
9,11,103,113,0,1
7,23,102,98,1,0
1,5,114,105,1,0
23,21,106,110,0,1
22,27,91,90,1,0
2,3,91,82,1,0
20,21,109,106,1,0
10,18,82,85,0,1
7,21,106,90,1,0
20,3,131,97,1,0
20,9,128,135,0,1
22,29,90,95,0,1
5,9,77,84,0,1
4,18,86,91,0,1
2,20,114,100,1,0
21,3,88,93,0,1
17,16,116,110,1,0
4,21,138,117,1,0
2,20,120,119,1,0
12,27,100,97,1,0
30,5,110,123,0,1
19,5,108,101,1,0
17,15,121,113,1,0
1,11,90,134,0,1
15,13,94,109,0,1
16,1,110,102,1,0
11,9,119,129,0,1
18,5,96,108,0,1
12,5,90,96,0,1
13,19,86,101,0,1
25,12,117,109,1,0
18,12,78,92,0,1
4,21,113,101,1,0
9,12,121,118,1,0
28,1,100,116,0,1
11,9,95,79,1,0
30,18,96,87,1,0
19,1,98,86,1,0
29,28,97,88,1,0
21,3,126,116,1,0
13,7,93,100,0,1
30,26,121,138,0,1
18,19,95,105,0,1
28,24,96,81,1,0
7,2,111,116,0,1
26,10,109,107,1,0
3,7,83,113,0,1
19,27,90,104,0,1
23,29,80,90,0,1
13,20,112,118,0,1
26,1,94,99,0,1
18,5,101,109,0,1
28,16,95,109,0,1
12,28,128,98,1,0
7,8,132,110,1,0
26,27,117,94,1,0
29,2,100,101,0,1
21,29,102,94,1,0
26,20,124,115,1,0
28,21,108,104,1,0
20,13,107,115,0,1
14,23,94,104,0,1
18,29,98,79,1,0
12,5,106,108,0,1
21,2,135,123,1,0
14,13,112,101,1,0
12,25,104,107,0,1
27,9,83,103,0,1
16,28,102,82,1,0
13,11,102,103,0,1
22,10,123,95,1,0
7,5,124,129,0,1
12,5,102,80,1,0
21,22,102,95,1,0
16,6,114,124,0,1
12,19,119,108,1,0
3,28,79,93,0,1
29,2,100,85,1,0
1,20,135,103,1,0
17,16,86,114,0,1
5,16,118,111,1,0
18,12,114,108,1,0
21,4,119,104,1,0
17,27,112,102,1,0
8,14,90,97,0,1
5,16,93,94,0,1
21,6,94,102,0,1
25,7,98,112,0,1
13,19,124,117,1,0
26,28,128,124,1,0
24,4,116,94,1,0
14,21,94,93,1,0
7,18,107,115,0,1
18,17,81,85,0,1
27,10,106,91,1,0
27,26,107,111,0,1
30,1,107,84,1,0
3,17,105,94,1,0
7,3,99,81,1,0
16,9,104,98,1,0
16,29,118,107,1,0
8,29,71,102,0,1
13,20,125,105,1,0
19,12,106,102,1,0
21,28,97,92,1,0
5,13,96,99,0,1
5,20,109,102,1,0
12,17,97,96,1,0
17,13,96,104,0,1
16,3,105,111,0,1
5,18,103,86,1,0
21,20,111,108,1,0
22,11,98,82,1,0
12,14,121,112,1,0
21,9,97,84,1,0
1,23,119,114,1,0
3,17,94,103,0,1
28,21,118,115,1,0
1,13,115,105,1,0
27,2,117,109,1,0
2,28,123,95,1,0
9,20,105,112,0,1
1,5,116,103,1,0
28,6,113,122,0,1
14,2,79,100,0,1
10,28,113,99,1,0
3,28,90,89,1,0
15,30,96,104,0,1
30,3,90,103,0,1
1,5,99,85,1,0
11,1,117,107,1,0
2,10,94,89,1,0
6,5,124,116,1,0
28,20,115,111,1,0
16,29,118,124,0,1
13,19,111,118,0,1
1,9,112,110,1,0
17,3,81,74,1,0
1,5,108,97,1,0
28,29,77,79,0,1
6,3,85,99,0,1
18,13,92,112,0,1
21,24,107,111,0,1
16,3,119,99,1,0
12,20,85,100,0,1
17,20,105,98,1,0
22,20,95,100,0,1
6,27,110,103,1,0
16,28,110,113,0,1
17,10,90,116,0,1
21,1,122,119,1,0
21,11,120,128,0,1
26,6,106,95,1,0
17,8,114,130,0,1
26,29,84,79,1,0
22,2,116,111,1,0
22,11,90,92,0,1
29,3,102,107,0,1
11,27,86,89,0,1
9,21,79,96,0,1
29,25,118,104,1,0
17,15,100,93,1,0
3,18,116,101,1,0
2,16,122,107,1,0
25,13,100,107,0,1
6,28,110,101,1,0
22,10,85,93,0,1
29,2,119,130,0,1
22,9,86,77,1,0
10,20,108,134,0,1
28,30,88,94,0,1
7,22,121,112,1,0
7,9,99,129,0,1
6,22,110,100,1,0
10,12,125,118,1,0
10,3,100,92,1,0
22,10,93,83,1,0
22,7,115,92,1,0
20,5,99,113,0,1
30,8,99,116,0,1
21,19,112,95,1,0
18,9,114,81,1,0
28,16,87,92,0,1
30,28,98,93,1,0
13,7,132,93,1,0
9,25,98,76,1,0
30,12,92,105,0,1
21,22,127,116,1,0
30,26,102,110,0,1
21,13,93,97,0,1
22,7,117,125,0,1
21,6,113,88,1,0
5,29,83,111,0,1
2,21,104,95,1,0
14,20,105,111,0,1
5,28,83,88,0,1
26,21,102,103,0,1
11,19,104,111,0,1
27,25,114,122,0,1
20,28,121,109,1,0
5,17,111,91,1,0
20,8,117,113,1,0
20,12,98,115,0,1
23,3,81,88,0,1
7,13,105,94,1,0
3,22,85,91,0,1
21,3,108,96,1,0
9,8,140,109,1,0
16,29,110,107,1,0
15,29,109,101,1,0
19,23,85,99,0,1
28,6,87,109,0,1
10,25,118,105,1,0
14,28,116,137,0,1
14,28,135,130,1,0
6,11,95,100,0,1
2,1,76,82,0,1
14,13,116,99,1,0
18,26,100,112,0,1
17,5,118,101,1,0
20,10,94,96,0,1
20,21,106,120,0,1
5,9,127,128,0,1
8,12,111,103,1,0
19,15,118,141,0,1
22,6,116,100,1,0
16,11,109,114,0,1
22,11,117,116,1,0
29,23,86,96,0,1
10,17,95,92,1,0
11,30,101,90,1,0
28,19,91,112,0,1
18,1,108,98,1,0
5,11,104,109,0,1
17,16,86,99,0,1
1,3,126,108,1,0
4,5,107,98,1,0
3,16,112,100,1,0
6,9,113,106,1,0
3,5,86,115,0,1
